item_0,0,obj:,826.000626,1.000001,EQ,1
dex_0,0,,,1.000001,EQ,1
archives_1,1.000001,,,200,GTE,0
dex_1,0,,,513.000313,GTE,0
item_1,0,,,0,LT,1
lotrhic_1,0,,,0,LT,1
londo_1,0,,,0,LT,1
londo_0,0,,,0,LT,1
archives_0,1.000001,,,0,LT,1
str_0,0,,,0,LT,1
lotrhic_0,0,,,,,
str_1,0,,,,,
