londo_0,0,obj:,513.000313,1.000001,EQ,1
archives_0,1.000001,,,200,GTE,0
item_0,0,,,0,LT,1
str_0,0,,,0,LT,1
dex_0,0,,,0,LT,1
lotrhic_0,0,,,,,
