dex_1,0,obj:,1179,1,EQ,1
item_2,0,,,1,EQ,1
lotrhic_0,0,,,1,EQ,1
londo_1,0,,,0,GTE,0
item_0,40,,,393,GTE,0
archives_0,1,,,786,GTE,0
archives_2,1,,,0,LT,1
str_1,0,,,0,LT,1
londo_2,0,,,0,LT,1
lotrhic_1,0,,,0,LT,1
item_1,0,,,0,LT,1
str_2,0,,,0,LT,1
londo_0,0,,,0,LT,1
str_0,0,,,0,LT,1
dex_2,0,,,0,LT,1
dex_0,0,,,,,
archives_1,1,,,,,
lotrhic_2,0,,,,,
